,id_student,gender,region,highest_education,age_band,disability,final_result,score
17803,596526,M,North Western Region,HE Qualification,0-35,N,Pass,79
17804,596614,M,South Region,Lower Than A Level,0-35,N,Withdrawn,49
17805,596614,M,South Region,Lower Than A Level,0-35,N,Withdrawn,49
17806,596676,M,London Region,A Level or Equivalent,0-35,N,Withdrawn,95
17807,597206,M,East Midlands Region,A Level or Equivalent,0-35,N,Pass,83
17808,597335,F,East Anglian Region,A Level or Equivalent,0-35,N,Pass,65
17809,597376,F,South Region,A Level or Equivalent,0-35,Y,Pass,78
17810,597459,M,London Region,HE Qualification,0-35,N,Pass,74
17811,597573,M,London Region,A Level or Equivalent,35-55,Y,Pass,56
17812,598809,M,West Midlands Region,Lower Than A Level,0-35,N,Fail,60
17813,598819,M,East Anglian Region,HE Qualification,0-35,N,Fail,94
17814,598973,M,East Anglian Region,A Level or Equivalent,0-35,Y,Distinction,96
17815,599284,M,Wales,Lower Than A Level,0-35,N,Fail,60
17816,599478,F,North Region,A Level or Equivalent,35-55,N,Pass,74
17817,599479,M,North Region,A Level or Equivalent,35-55,N,Pass,70
17818,599588,M,Wales,A Level or Equivalent,0-35,N,Fail,86
17819,599768,M,Wales,Lower Than A Level,0-35,N,Pass,81
17820,600071,M,North Region,Post Graduate Qualification,35-55,N,Pass,74
17821,600071,M,North Region,Post Graduate Qualification,35-55,N,Pass,74
17822,600127,M,Wales,A Level or Equivalent,35-55,N,Fail,66
17823,600187,M,South East Region,A Level or Equivalent,0-35,N,Distinction,87
17824,600198,M,Ireland,A Level or Equivalent,0-35,N,Pass,93
17825,600623,M,South West Region,A Level or Equivalent,0-35,N,Withdrawn,95
17826,600623,M,South West Region,A Level or Equivalent,0-35,N,Distinction,95
17827,600816,M,South West Region,A Level or Equivalent,0-35,N,Withdrawn,77
17828,600916,M,Scotland,Lower Than A Level,0-35,N,Fail,73
17829,601182,M,Scotland,Lower Than A Level,0-35,N,Pass,92
17830,601407,M,Yorkshire Region,Lower Than A Level,0-35,N,Withdrawn,14
17831,601433,M,South West Region,Lower Than A Level,0-35,N,Fail,61
17832,601827,M,North Region,A Level or Equivalent,0-35,N,Withdrawn,69
17833,601873,M,South Region,HE Qualification,0-35,N,Pass,87
17834,602007,M,Ireland,Post Graduate Qualification,0-35,N,Pass,95
17835,602233,M,West Midlands Region,HE Qualification,0-35,N,Pass,93
17836,602268,M,Yorkshire Region,A Level or Equivalent,0-35,N,Distinction,88
17837,602275,M,East Anglian Region,A Level or Equivalent,0-35,N,Pass,85
17838,602389,F,London Region,A Level or Equivalent,35-55,N,Fail,52
17839,602424,M,East Anglian Region,Lower Than A Level,0-35,N,Pass,74
17840,602663,M,Wales,Lower Than A Level,0-35,N,Distinction,87
17841,602816,M,London Region,A Level or Equivalent,0-35,N,Fail,64
17842,603309,M,South West Region,A Level or Equivalent,0-35,N,Pass,84
17843,603455,M,Ireland,Lower Than A Level,35-55,N,Pass,92
17844,603565,M,South Region,Lower Than A Level,0-35,N,Withdrawn,60
17845,604050,M,North Region,A Level or Equivalent,0-35,N,Pass,77
17846,604378,F,North Region,HE Qualification,0-35,N,Pass,92
17847,604393,M,South Region,A Level or Equivalent,0-35,N,Pass,88
17848,604685,M,East Anglian Region,A Level or Equivalent,35-55,N,Pass,90
17849,605361,M,London Region,Lower Than A Level,0-35,N,Distinction,91
17850,605480,M,North Region,Lower Than A Level,0-35,N,Withdrawn,77
17851,605587,M,South Region,A Level or Equivalent,0-35,N,Withdrawn,79
17852,605908,M,North Western Region,A Level or Equivalent,0-35,N,Withdrawn,74
17853,606047,F,South Region,A Level or Equivalent,0-35,N,Distinction,91
17854,606373,M,South East Region,HE Qualification,35-55,N,Pass,77
17855,606743,M,London Region,Lower Than A Level,0-35,N,Pass,56
17856,606918,M,South Region,A Level or Equivalent,0-35,N,Distinction,89
17857,607178,M,East Anglian Region,HE Qualification,0-35,N,Pass,83
17858,607814,F,East Midlands Region,A Level or Equivalent,35-55,N,Fail,76
17859,608024,F,Ireland,HE Qualification,0-35,N,Pass,77
17860,608459,M,North Region,Lower Than A Level,0-35,N,Withdrawn,72
17861,608744,M,North Region,A Level or Equivalent,0-35,Y,Pass,80
17862,608884,M,East Anglian Region,Lower Than A Level,0-35,N,Pass,53
17863,609583,M,Wales,A Level or Equivalent,0-35,N,Withdrawn,80
17864,609682,M,North Western Region,HE Qualification,0-35,N,Pass,83
17865,609748,M,South Region,Lower Than A Level,0-35,N,Withdrawn,80
17866,610025,M,Scotland,HE Qualification,0-35,N,Pass,77
17867,610188,M,North Western Region,A Level or Equivalent,0-35,N,Pass,93
17868,610453,M,Ireland,Lower Than A Level,35-55,N,Pass,92
17869,610503,M,West Midlands Region,A Level or Equivalent,0-35,N,Pass,76
17870,610855,M,East Midlands Region,Lower Than A Level,0-35,N,Pass,82
17871,610873,M,East Midlands Region,Lower Than A Level,0-35,N,Pass,81
17872,610888,M,South West Region,Lower Than A Level,0-35,N,Fail,65
17873,610979,M,South Region,A Level or Equivalent,0-35,N,Fail,66
17874,611049,M,North Region,A Level or Equivalent,0-35,N,Distinction,90
17875,611202,M,Scotland,A Level or Equivalent,0-35,N,Distinction,90
17876,611206,M,Wales,Lower Than A Level,0-35,N,Fail,65
17877,611344,M,South Region,Lower Than A Level,35-55,N,Pass,87
17878,611405,M,West Midlands Region,Lower Than A Level,0-35,N,Withdrawn,93
17879,611405,M,West Midlands Region,Lower Than A Level,0-35,N,Distinction,93
17880,611561,F,Scotland,A Level or Equivalent,0-35,N,Fail,84
17881,611564,M,Scotland,A Level or Equivalent,0-35,N,Pass,83
17882,611639,F,Scotland,A Level or Equivalent,0-35,N,Fail,42
17883,612048,M,Scotland,A Level or Equivalent,0-35,N,Pass,71
17884,612191,M,Scotland,Lower Than A Level,35-55,N,Fail,87
17885,612199,M,Scotland,HE Qualification,0-35,N,Withdrawn,90
17886,965763,M,North Western Region,A Level or Equivalent,35-55,N,Pass,79
17887,991843,F,Scotland,A Level or Equivalent,35-55,N,Distinction,96
17888,1053702,M,Scotland,HE Qualification,35-55,N,Distinction,92
17889,1487084,M,South East Region,HE Qualification,35-55,N,Pass,76
17890,1529371,M,North Region,HE Qualification,35-55,N,Fail,94
17891,1567505,M,East Anglian Region,A Level or Equivalent,35-55,N,Pass,80
17892,1622944,M,Scotland,A Level or Equivalent,35-55,Y,Fail,90
17893,1667346,M,Yorkshire Region,HE Qualification,35-55,N,Pass,92
17894,1725109,M,Wales,HE Qualification,35-55,N,Distinction,98
17895,1762336,M,East Midlands Region,A Level or Equivalent,35-55,N,Fail,83
17896,1861793,M,South Region,Lower Than A Level,35-55,N,Distinction,100
17897,1915408,M,Scotland,HE Qualification,35-55,Y,Pass,81
17898,1951925,M,Yorkshire Region,A Level or Equivalent,0-35,N,Fail,81
17899,1954230,M,North Western Region,A Level or Equivalent,35-55,N,Pass,85
17900,1991903,F,Yorkshire Region,A Level or Equivalent,0-35,N,Pass,90
17901,1993955,M,Ireland,HE Qualification,35-55,N,Pass,71
17902,1994610,F,North Region,HE Qualification,35-55,N,Withdrawn,90
17903,1995239,M,North Region,Lower Than A Level,35-55,N,Fail,82
17904,1995532,M,Ireland,Post Graduate Qualification,35-55,N,Distinction,90
17905,2028474,M,South Region,A Level or Equivalent,35-55,N,Fail,86
17906,2033951,M,West Midlands Region,A Level or Equivalent,35-55,N,Distinction,85
17907,2046324,F,Scotland,HE Qualification,35-55,N,Fail,81
17908,2128283,M,South East Region,HE Qualification,35-55,N,Withdrawn,74
17909,2128283,M,South East Region,HE Qualification,35-55,N,Withdrawn,74
17910,2128283,M,South East Region,HE Qualification,35-55,N,Pass,74
17911,2137413,M,North Western Region,Lower Than A Level,35-55,N,Fail,80
17912,2187588,M,Ireland,A Level or Equivalent,35-55,N,Withdrawn,83
17913,2187588,M,Ireland,A Level or Equivalent,35-55,N,Pass,83
17914,2199455,M,South Region,A Level or Equivalent,0-35,N,Pass,92
17915,2255516,M,West Midlands Region,Lower Than A Level,35-55,N,Distinction,92
17916,2274938,M,East Anglian Region,HE Qualification,0-35,N,Fail,86
17917,2326597,F,London Region,A Level or Equivalent,0-35,Y,Pass,67
17918,2331750,M,Scotland,Lower Than A Level,0-35,N,Pass,92
17919,2408307,M,South West Region,A Level or Equivalent,0-35,N,Distinction,93
17920,2435726,F,Scotland,HE Qualification,0-35,N,Pass,87
17921,2474006,M,Ireland,HE Qualification,35-55,N,Pass,74
17922,2474995,M,North Region,HE Qualification,35-55,N,Pass,80
17923,2487990,M,North Region,Post Graduate Qualification,0-35,N,Pass,89
17924,2505299,M,Scotland,A Level or Equivalent,0-35,N,Pass,91
17925,2537898,M,South Region,Lower Than A Level,35-55,N,Pass,82
17926,2542645,M,South West Region,A Level or Equivalent,0-35,N,Fail,78
17927,2562704,M,Scotland,A Level or Equivalent,35-55,N,Withdrawn,73
17928,2590189,M,Wales,HE Qualification,35-55,N,Pass,66
17929,2598509,M,London Region,Lower Than A Level,0-35,N,Pass,82
17930,2607824,M,West Midlands Region,Lower Than A Level,35-55,N,Pass,90
17931,2608828,M,South East Region,HE Qualification,35-55,N,Pass,90
17932,2623960,M,Scotland,HE Qualification,35-55,N,Withdrawn,76
17933,2625693,M,North Region,A Level or Equivalent,0-35,N,Pass,92
17934,2641254,M,East Anglian Region,Lower Than A Level,0-35,N,Pass,70
17935,2641364,M,East Midlands Region,A Level or Equivalent,35-55,N,Pass,81
17936,2657915,M,Yorkshire Region,Lower Than A Level,35-55,N,Distinction,89
17937,2681277,M,London Region,HE Qualification,35-55,N,Withdrawn,95
17938,2681277,M,London Region,HE Qualification,35-55,N,Withdrawn,95
17939,25150,M,North Western Region,HE Qualification,0-35,N,Pass,85
17940,27780,M,Wales,A Level or Equivalent,0-35,N,Pass,60
17941,35340,M,South Region,A Level or Equivalent,0-35,N,Pass,80
17942,70537,M,London Region,Lower Than A Level,35-55,N,Pass,81
17943,128971,M,East Midlands Region,HE Qualification,0-35,N,Pass,85
17944,148282,M,North Western Region,HE Qualification,0-35,N,Fail,46
17945,156594,M,South Region,Post Graduate Qualification,55<=,N,Pass,81
17946,158831,M,London Region,A Level or Equivalent,0-35,N,Pass,78
17947,165376,F,London Region,A Level or Equivalent,0-35,N,Pass,68
17948,170936,M,North Western Region,HE Qualification,35-55,N,Pass,66
17949,171334,M,South West Region,A Level or Equivalent,35-55,N,Withdrawn,97
17950,182400,M,North Region,HE Qualification,35-55,N,Fail,40
17951,186476,M,North Western Region,A Level or Equivalent,0-35,N,Pass,82
17952,188260,M,Wales,A Level or Equivalent,0-35,N,Pass,79
17953,231019,M,South West Region,Lower Than A Level,0-35,N,Fail,47
17954,234559,M,Scotland,HE Qualification,35-55,N,Pass,65
17955,244166,M,West Midlands Region,A Level or Equivalent,0-35,N,Fail,55
17956,267961,M,Scotland,Lower Than A Level,0-35,N,Fail,91
17957,274218,M,London Region,Lower Than A Level,0-35,N,Pass,89
17958,335355,M,South Region,A Level or Equivalent,0-35,N,Pass,81
17959,353368,M,North Western Region,A Level or Equivalent,0-35,N,Fail,81
17960,353953,M,South East Region,A Level or Equivalent,0-35,N,Pass,87
17961,368306,M,East Midlands Region,A Level or Equivalent,0-35,N,Pass,60
17962,380921,M,East Anglian Region,HE Qualification,0-35,N,Pass,73
17963,382910,M,East Anglian Region,HE Qualification,0-35,N,Pass,83
17964,383239,M,Wales,Lower Than A Level,0-35,N,Pass,91
17965,393488,M,London Region,No Formal quals,0-35,N,Pass,65
17966,410810,F,South Region,Lower Than A Level,0-35,N,Pass,86
17967,413891,M,Wales,A Level or Equivalent,0-35,N,Fail,47
17968,417547,M,South Region,Lower Than A Level,0-35,N,Pass,75
17969,420333,F,South East Region,Lower Than A Level,35-55,N,Pass,71
17970,424978,M,Wales,Lower Than A Level,0-35,N,Pass,86
17971,437971,M,Scotland,A Level or Equivalent,0-35,N,Withdrawn,96
17972,441852,M,South West Region,A Level or Equivalent,0-35,N,Pass,88
17973,443948,M,London Region,Lower Than A Level,35-55,N,Pass,87
17974,444197,M,South Region,A Level or Equivalent,0-35,N,Pass,88
17975,444349,M,East Anglian Region,A Level or Equivalent,0-35,Y,Fail,76
17976,446077,M,East Midlands Region,Lower Than A Level,35-55,N,Fail,61
17977,447235,M,East Anglian Region,A Level or Equivalent,0-35,N,Distinction,88
17978,469861,M,North Western Region,HE Qualification,0-35,N,Pass,95
17979,474674,F,East Midlands Region,Lower Than A Level,0-35,N,Withdrawn,78
17980,475497,M,Scotland,A Level or Equivalent,0-35,N,Fail,72
17981,478791,M,West Midlands Region,HE Qualification,35-55,N,Pass,95
17982,486836,F,North Western Region,A Level or Equivalent,0-35,N,Pass,82
17983,487239,M,North Western Region,A Level or Equivalent,0-35,N,Pass,82
17984,492403,F,West Midlands Region,A Level or Equivalent,0-35,N,Pass,71
17985,494427,M,Scotland,HE Qualification,0-35,N,Distinction,86
17986,494872,M,South Region,Lower Than A Level,0-35,N,Fail,71
17987,497361,M,East Midlands Region,A Level or Equivalent,0-35,N,Fail,87
17988,497580,M,East Anglian Region,A Level or Equivalent,0-35,N,Pass,87
17989,502640,M,London Region,A Level or Equivalent,35-55,N,Withdrawn,29
17990,504062,M,Scotland,HE Qualification,0-35,N,Pass,78
17991,504652,M,London Region,Lower Than A Level,0-35,N,Pass,65
17992,504728,F,South West Region,Lower Than A Level,0-35,N,Pass,84
17993,505855,M,South West Region,A Level or Equivalent,0-35,N,Distinction,93
17994,511199,M,South Region,A Level or Equivalent,35-55,N,Fail,63
17995,513672,M,South West Region,Lower Than A Level,0-35,N,Pass,92
17996,520824,F,West Midlands Region,Lower Than A Level,0-35,N,Withdrawn,44
17997,520824,F,West Midlands Region,Lower Than A Level,0-35,N,Withdrawn,44
17998,529304,M,London Region,A Level or Equivalent,0-35,Y,Pass,83
17999,531845,M,South Region,Lower Than A Level,0-35,N,Fail,37
18000,538102,M,South Region,A Level or Equivalent,35-55,N,Fail,94
18001,541999,M,North Western Region,A Level or Equivalent,0-35,N,Fail,80
18002,541999,M,North Western Region,A Level or Equivalent,0-35,N,Fail,80
18003,542524,M,East Midlands Region,Lower Than A Level,35-55,N,Pass,85
18004,544295,M,South Region,A Level or Equivalent,35-55,Y,Fail,74
18005,544295,M,South Region,A Level or Equivalent,35-55,Y,Pass,74
18006,549401,F,East Anglian Region,Lower Than A Level,35-55,N,Withdrawn,50
18007,550357,M,South East Region,A Level or Equivalent,0-35,N,Pass,79
18008,552067,M,London Region,HE Qualification,0-35,N,Distinction,89
18009,555022,M,North Region,Post Graduate Qualification,35-55,N,Pass,87
18010,555756,M,Scotland,Lower Than A Level,0-35,N,Distinction,93
18011,558342,M,Yorkshire Region,Lower Than A Level,0-35,N,Withdrawn,58
18012,558342,M,Yorkshire Region,Lower Than A Level,0-35,N,Withdrawn,58
18013,558342,M,Yorkshire Region,Lower Than A Level,0-35,N,Fail,58
18014,561271,M,Ireland,Post Graduate Qualification,35-55,N,Fail,63
18015,566337,M,South West Region,HE Qualification,0-35,N,Fail,16
18016,566422,M,West Midlands Region,A Level or Equivalent,0-35,N,Pass,85
18017,571789,M,Ireland,A Level or Equivalent,0-35,N,Withdrawn,81
18018,575473,F,Scotland,HE Qualification,0-35,Y,Pass,64
18019,575777,M,Yorkshire Region,Lower Than A Level,35-55,N,Pass,76
18020,577562,M,North Western Region,Lower Than A Level,0-35,N,Pass,76
18021,581257,M,South West Region,A Level or Equivalent,0-35,N,Pass,92
18022,581269,M,London Region,A Level or Equivalent,35-55,N,Pass,73
18023,582094,M,Wales,A Level or Equivalent,0-35,N,Withdrawn,89
18024,582094,M,Wales,A Level or Equivalent,0-35,N,Pass,89
18025,583968,M,South East Region,Lower Than A Level,0-35,N,Distinction,89
18026,584698,M,Wales,Lower Than A Level,0-35,N,Fail,66
18027,587323,M,London Region,A Level or Equivalent,35-55,N,Pass,79
18028,589033,M,Scotland,HE Qualification,0-35,N,Pass,81
18029,589260,M,North Western Region,Lower Than A Level,35-55,N,Pass,90
18030,589828,M,East Anglian Region,Lower Than A Level,0-35,Y,Pass,62
18031,589828,M,East Anglian Region,Lower Than A Level,0-35,Y,Withdrawn,62
18032,589828,M,East Anglian Region,Lower Than A Level,0-35,Y,Pass,62
18033,592593,M,South Region,A Level or Equivalent,0-35,N,Pass,72
18034,592666,F,East Midlands Region,Lower Than A Level,0-35,N,Pass,74
18035,593733,M,Scotland,HE Qualification,0-35,N,Distinction,93
18036,594131,M,East Midlands Region,Lower Than A Level,0-35,Y,Pass,64
18037,594684,M,Scotland,HE Qualification,0-35,N,Distinction,93
18038,595808,M,East Anglian Region,Lower Than A Level,0-35,N,Fail,54
18039,596347,M,Scotland,A Level or Equivalent,0-35,N,Pass,81
18040,597909,F,London Region,Lower Than A Level,0-35,N,Pass,52
18041,599056,M,West Midlands Region,HE Qualification,0-35,N,Pass,76
18042,599554,F,South Region,HE Qualification,35-55,N,Pass,73
18043,600801,M,Scotland,A Level or Equivalent,0-35,Y,Pass,70
18044,601211,M,North Region,A Level or Equivalent,0-35,N,Distinction,97
18045,601386,M,South East Region,A Level or Equivalent,0-35,N,Pass,93
18046,602721,M,South Region,HE Qualification,0-35,N,Distinction,95
18047,603531,M,London Region,HE Qualification,35-55,N,Pass,86
18048,604172,M,South Region,HE Qualification,35-55,N,Distinction,94
18049,604270,M,London Region,Lower Than A Level,35-55,N,Pass,84
18050,604337,M,West Midlands Region,A Level or Equivalent,0-35,N,Fail,70
18051,604502,M,North Region,HE Qualification,35-55,N,Pass,85
18052,604789,M,Yorkshire Region,Lower Than A Level,0-35,N,Pass,83
18053,607570,M,Wales,Lower Than A Level,0-35,N,Fail,41
18054,610927,M,South West Region,A Level or Equivalent,0-35,N,Withdrawn,91
18055,611024,F,North Region,Post Graduate Qualification,35-55,N,Pass,89
18056,611502,M,West Midlands Region,Lower Than A Level,35-55,N,Distinction,87
18057,611971,M,North Western Region,A Level or Equivalent,0-35,N,Withdrawn,96
18058,611971,M,North Western Region,A Level or Equivalent,0-35,N,Withdrawn,96
18059,611999,M,Ireland,A Level or Equivalent,0-35,N,Fail,75
18060,613091,M,Scotland,A Level or Equivalent,0-35,N,Fail,83
18061,613213,M,South Region,Lower Than A Level,35-55,N,Distinction,95
18062,613790,M,Scotland,HE Qualification,35-55,N,Withdrawn,73
18063,614234,M,Scotland,HE Qualification,35-55,N,Distinction,86
18064,614245,M,Scotland,A Level or Equivalent,35-55,N,Pass,84
18065,614754,M,Scotland,HE Qualification,0-35,N,Pass,83
18066,616700,M,London Region,Lower Than A Level,35-55,N,Withdrawn,92
18067,616708,M,South East Region,A Level or Equivalent,0-35,N,Fail,96
18068,616927,M,North Region,A Level or Equivalent,0-35,N,Fail,91
18069,617309,M,Wales,A Level or Equivalent,0-35,N,Withdrawn,53
18070,617309,M,Wales,A Level or Equivalent,0-35,N,Fail,53
18071,617455,M,East Anglian Region,A Level or Equivalent,0-35,N,Pass,66
18072,617531,M,Scotland,HE Qualification,0-35,N,Pass,67
18073,619292,M,North Region,A Level or Equivalent,35-55,N,Distinction,95
18074,619292,M,North Region,A Level or Equivalent,35-55,N,Distinction,95
18075,619369,M,East Anglian Region,Lower Than A Level,0-35,N,Withdrawn,93
18076,620414,M,East Midlands Region,Lower Than A Level,0-35,N,Fail,65
18077,620916,M,East Midlands Region,Lower Than A Level,0-35,N,Fail,64
18078,622037,M,East Anglian Region,A Level or Equivalent,0-35,N,Fail,77
